<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
DZRDP;D;20110329;000000;1.801.0000000;2.000.0000000;1.801.0000000;1.995.0000000;131
DZRDP;D;20110330;000000;2.449.0000000;2.449.0000000;1.990.0000000;2.002.7000000;31
DZRDP;D;20110331;000000;2.050.0000000;2.099.0000000;1.420.0000000;1.858.0000000;88
DZRDP;D;20110401;000000;1.900.0000000;1.991.0000000;1.900.0000000;1.991.0000000;6
DZRDP;D;20110404;000000;1.800.0000000;1.994.2000000;1.800.0000000;1.817.0000000;57
DZRDP;D;20110405;000000;1.750.1000000;1.884.9000000;1.600.0000000;1.700.0000000;56
DZRDP;D;20110406;000000;1.840.0000000;1.840.0000000;1.506.0000000;1.560.0000000;61
DZRDP;D;20110407;000000;1.690.0000000;1.727.0000000;1.300.1000000;1.480.0000000;155
DZRDP;D;20110408;000000;1.328.3000000;1.418.9000000;1.200.0000000;1.289.6000000;573
DZRDP;D;20110411;000000;1.299.7000000;1.299.8000000;1.190.0000000;1.294.8000000;73
DZRDP;D;20110412;000000;1.230.0000000;1.399.0000000;1.220.0000000;1.399.0000000;97
DZRDP;D;20110413;000000;1.474.9000000;1.931.3000000;1.470.0000000;1.931.0000000;613
DZRDP;D;20110414;000000;2.117.0000000;2.300.0000000;1.424.6000000;1.600.0000000;428
DZRDP;D;20110415;000000;1.648.0000000;1.910.0000000;1.505.0000000;1.699.9000000;90
DZRDP;D;20110418;000000;1.780.0000000;1.900.0000000;1.415.0000000;1.600.0000000;108
DZRDP;D;20110419;000000;1.700.0000000;1.787.0000000;1.350.0000000;1.630.0000000;56
DZRDP;D;20110420;000000;1.380.0000000;1.686.8000000;1.380.0000000;1.400.1000000;62
DZRDP;D;20110421;000000;1.410.0000000;1.930.0000000;1.401.2000000;1.884.8000000;264
DZRDP;D;20110422;000000;1.918.9000000;2.199.8000000;1.600.0000000;1.720.0000000;405
DZRDP;D;20110425;000000;1.915.0000000;1.915.0000000;1.607.9000000;1.778.5000000;96
DZRDP;D;20110426;000000;1.820.0000000;1.829.9000000;1.600.0000000;1.680.0000000;306
DZRDP;D;20110427;000000;1.780.0000000;1.800.0000000;1.550.0000000;1.743.0000000;203
DZRDP;D;20110428;000000;1.744.0000000;1.850.0000000;1.481.5000000;1.668.6000000;958
DZRDP;D;20110429;000000;1.597.0000000;1.739.0000000;1.525.2000000;1.609.0000000;173
DZRDP;D;20110503;000000;1.550.0000000;1.608.0000000;1.475.2000000;1.567.8000000;72
DZRDP;D;20110504;000000;1.532.9000000;1.566.1000000;1.300.0000000;1.359.9000000;451
DZRDP;D;20110505;000000;1.350.0000000;1.437.6000000;950.0000000;1.011.4000000;2.515
DZRDP;D;20110506;000000;1.000.0000000;1.283.4000000;700.0000000;1.144.9000000;1.892
DZRDP;D;20110510;000000;1.255.6000000;1.255.7000000;1.000.0000000;1.057.7000000;834
DZRDP;D;20110511;000000;1.114.9000000;1.114.9000000;1.002.0000000;1.060.0000000;305
DZRDP;D;20110512;000000;1.100.0000000;1.250.0000000;930.2000000;1.059.0000000;1.158
DZRDP;D;20110513;000000;1.059.0000000;1.060.0000000;1.000.0000000;1.035.0000000;267
DZRDP;D;20110516;000000;911.3000000;1.068.9000000;911.3000000;1.050.0000000;295
DZRDP;D;20110517;000000;1.065.0000000;1.069.9000000;990.0000000;1.014.5000000;420
DZRDP;D;20110518;000000;1.049.8000000;1.170.0000000;1.000.0000000;1.009.1000000;788
DZRDP;D;20110519;000000;1.000.5000000;1.190.0000000;1.000.5000000;1.149.7000000;758
DZRDP;D;20110520;000000;1.199.9000000;1.199.9000000;1.080.0000000;1.187.6000000;282
DZRDP;D;20110523;000000;1.220.2000000;1.560.0000000;1.050.0000000;1.338.0000000;2.061
DZRDP;D;20110524;000000;1.358.5000000;1.400.0000000;1.200.0000000;1.292.8000000;549
DZRDP;D;20110525;000000;1.344.0000000;1.519.0000000;1.201.1000000;1.292.4000000;452
DZRDP;D;20110526;000000;1.216.1000000;1.450.0000000;1.216.1000000;1.329.1000000;649
DZRDP;D;20110527;000000;1.302.0000000;1.344.0000000;1.250.2000000;1.300.0000000;282
DZRDP;D;20110530;000000;1.253.0000000;1.342.0000000;1.111.0000000;1.299.9000000;444
DZRDP;D;20110531;000000;1.328.5000000;1.386.8000000;1.269.5000000;1.299.9000000;112
DZRDP;D;20110601;000000;1.348.0000000;1.398.0000000;1.244.1000000;1.297.4000000;275
