<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GTLC;D;20130508;000000;1.7000000;1.7000000;1.4800000;1.4800000;63.000
GTLC;D;20130513;000000;1.7000000;1.7000000;1.7000000;1.7000000;1.000
GTLC;D;20130517;000000;1.7499000;1.7499000;1.7499000;1.7499000;1.000
GTLC;D;20130520;000000;1.7001000;1.7001000;1.7000000;1.7000000;13.000
GTLC;D;20130523;000000;1.7030000;1.7031000;1.4000000;1.4300000;1.112.000
GTLC;D;20130524;000000;1.4699000;1.4699000;1.4699000;1.4699000;1.000
GTLC;D;20130528;000000;1.4700000;1.4700000;1.4700000;1.4700000;2.000
GTLC;D;20130529;000000;1.4101000;1.4479000;1.4100000;1.4479000;11.000
GTLC;D;20130531;000000;1.4399000;1.5996000;1.4399000;1.5996000;2.000
GTLC;D;20130604;000000;1.3801000;1.3801000;1.3801000;1.3801000;3.000
GTLC;D;20130605;000000;1.3800000;1.4444000;1.1000000;1.1199000;239.000
GTLC;D;20130606;000000;1.3132000;1.3132000;1.1500000;1.1500000;5.000
GTLC;D;20130607;000000;1.1200000;1.1299000;1.1200000;1.1299000;2.000
GTLC;D;20130610;000000;1.1500000;1.2222000;0.7000000;0.7687000;205.000
GTLC;D;20130611;000000;0.9000000;0.9819000;0.7003000;0.7030000;162.000
GTLC;D;20130613;000000;0.7000000;0.7000000;0.7000000;0.7000000;4.000
GTLC;D;20130614;000000;0.7482000;0.7482000;0.6999000;0.7000000;6.000
GTLC;D;20130617;000000;0.7617000;0.7617000;0.7000000;0.7499000;30.000
GTLC;D;20130618;000000;0.7000000;0.7000000;0.7000000;0.7000000;54.000
GTLC;D;20130619;000000;0.7000000;0.7654000;0.7000000;0.7654000;10.000
GTLC;D;20130621;000000;0.7925000;0.7925000;0.7818000;0.7818000;3.000
GTLC;D;20130624;000000;0.7997000;0.8001000;0.7997000;0.8001000;53.000
GTLC;D;20130625;000000;0.7001000;0.7498000;0.4800000;0.4800000;398.000
GTLC;D;20130626;000000;0.4900000;0.4900000;0.2990000;0.3100000;947.000
GTLC;D;20130627;000000;0.3250000;0.4300000;0.3193000;0.4300000;525.000
GTLC;D;20130628;000000;0.4700000;0.6020000;0.4000000;0.6000000;247.000
GTLC;D;20130701;000000;0.6000000;0.7927000;0.5000000;0.6100000;167.000
GTLC;D;20130702;000000;0.5139000;0.7997000;0.4113000;0.7996000;130.000
GTLC;D;20130703;000000;0.7997000;0.8900000;0.4798000;0.6000000;831.000
GTLC;D;20130704;000000;0.6200000;0.8300000;0.4605000;0.8000000;1.119.000
GTLC;D;20130705;000000;0.7505000;0.8000000;0.5888000;0.5888000;906.000
GTLC;D;20130708;000000;0.5888000;0.6169000;0.5200000;0.5490000;468.000
GTLC;D;20130709;000000;0.5056000;0.5400000;0.3700000;0.4070000;1.107.000
GTLC;D;20130710;000000;0.4000000;0.5488000;0.3999000;0.4999000;1.457.000
GTLC;D;20130711;000000;0.5010000;0.5265000;0.4800000;0.4900000;212.000
GTLC;D;20130712;000000;0.5000000;0.5200000;0.4700000;0.4937000;272.000
GTLC;D;20130715;000000;0.4970000;0.4970000;0.4300000;0.4600000;348.000
GTLC;D;20130716;000000;0.4599000;0.4860000;0.3000000;0.4100000;3.607.000
GTLC;D;20130717;000000;0.4154000;0.4300000;0.3210000;0.3900000;855.000
GTLC;D;20130718;000000;0.3515000;0.4200000;0.3307000;0.3901000;1.236.000
GTLC;D;20130719;000000;0.3900000;0.3900000;0.3561000;0.3700000;448.000
GTLC;D;20130722;000000;0.3651000;0.3651000;0.3327000;0.3500000;702.000
GTLC;D;20130723;000000;0.3644000;0.3644000;0.2902000;0.3200000;1.649.000
GTLC;D;20130724;000000;0.3280000;0.3331000;0.3051000;0.3250000;184.000
GTLC;D;20130725;000000;0.3322000;0.3450000;0.2700000;0.2820000;1.403.000
GTLC;D;20130726;000000;0.2902000;0.3049000;0.2600000;0.2920000;2.264.000
GTLC;D;20130729;000000;0.2850000;0.3030000;0.2052000;0.2400000;5.490.000
GTLC;D;20130730;000000;0.2205000;0.2511000;0.2066000;0.2206000;818.000
GTLC;D;20130731;000000;0.2106000;0.2260000;0.1997000;0.2095000;1.660.000
GTLC;D;20130801;000000;0.2174000;0.2335000;0.1700000;0.1700000;4.457.000
GTLC;D;20130802;000000;0.1790000;0.2098000;0.1580000;0.1880000;6.333.000
GTLC;D;20130805;000000;0.1810000;0.2594000;0.1810000;0.2594000;4.342.000
GTLC;D;20130806;000000;0.2598000;0.3469000;0.1950000;0.2010000;24.684.000
GTLC;D;20130807;000000;0.2040000;0.2150000;0.1900000;0.2124000;2.992.000
GTLC;D;20130808;000000;0.2128000;0.2424000;0.2018000;0.2199000;3.166.000
GTLC;D;20130809;000000;0.2298000;0.2425000;0.2200000;0.2200000;2.848.000
GTLC;D;20130812;000000;0.2115000;0.2263000;0.1970000;0.2175000;4.256.000
GTLC;D;20130813;000000;0.2151000;0.2200000;0.2000000;0.2020000;3.566.000
GTLC;D;20130814;000000;0.2086000;0.2096000;0.2000000;0.2024000;1.623.000
GTLC;D;20130815;000000;0.2059000;0.2088000;0.1913000;0.2034000;2.697.000
GTLC;D;20130816;000000;0.2032000;0.2032000;0.1956000;0.2019000;1.142.000
GTLC;D;20130819;000000;0.2031000;0.2039000;0.1962000;0.1975000;337.000
GTLC;D;20130820;000000;0.2011000;0.2011000;0.1910000;0.1980000;685.000
GTLC;D;20130821;000000;0.2025000;0.2452000;0.1971000;0.2067000;1.285.000
GTLC;D;20130822;000000;0.2057000;0.2075000;0.1981000;0.1983000;638.000
GTLC;D;20130823;000000;0.1983000;0.2062000;0.1960000;0.1988000;765.000
GTLC;D;20130826;000000;0.2024000;0.2100000;0.1916000;0.1934000;1.931.000
GTLC;D;20130827;000000;0.1917000;0.1961000;0.1903000;0.1903000;1.173.000
GTLC;D;20130828;000000;0.1903000;0.1957000;0.1830000;0.1880000;2.073.000
GTLC;D;20130829;000000;0.1814000;0.2075000;0.1750000;0.2011000;2.033.000
GTLC;D;20130830;000000;0.2024000;0.2025000;0.1907000;0.1955000;329.000
GTLC;D;20130902;000000;0.2001000;0.2085000;0.1944000;0.1950000;73.000
GTLC;D;20130903;000000;0.2047000;0.2047000;0.1820000;0.1911000;1.242.000
GTLC;D;20130904;000000;0.1860000;0.1970000;0.1801000;0.1859000;686.000
GTLC;D;20130905;000000;0.1812000;0.1879000;0.1800000;0.1848000;1.170.000
GTLC;D;20130906;000000;0.1876000;0.1974000;0.1802000;0.1841000;755.000
GTLC;D;20130909;000000;0.1882000;0.1882000;0.1790000;0.1840000;787.000
GTLC;D;20130910;000000;0.1869000;0.1890000;0.1800000;0.1861000;882.000
GTLC;D;20130911;000000;0.1821000;0.1880000;0.1820000;0.1851000;211.000
GTLC;D;20130912;000000;0.1815000;0.1850000;0.1805000;0.1847000;125.000
GTLC;D;20130913;000000;0.1806000;0.1848000;0.1500000;0.1578000;6.555.000
GTLC;D;20130916;000000;0.1578000;0.1707000;0.1500000;0.1500000;2.811.000
GTLC;D;20130917;000000;0.1501000;0.1730000;0.1480000;0.1511000;8.307.000
GTLC;D;20130918;000000;0.1495000;0.1525000;0.1380000;0.1417000;2.193.000
GTLC;D;20130919;000000;0.1485000;0.1485000;0.1300000;0.1364000;5.688.000
GTLC;D;20130920;000000;0.1333000;0.1333000;0.1200000;0.1255000;9.991.000
GTLC;D;20130923;000000;0.1287000;0.1314000;0.1190000;0.1280000;1.034.000
GTLC;D;20130924;000000;0.1325000;0.1350000;0.1240000;0.1299000;187.000
GTLC;D;20130925;000000;0.1300000;0.1350000;0.1227000;0.1280000;986.000
GTLC;D;20130926;000000;0.1303000;0.1305000;0.1200000;0.1239000;1.904.000
GTLC;D;20130927;000000;0.1244000;0.1272000;0.1201000;0.1267000;1.073.000
GTLC;D;20130930;000000;0.1206000;0.1262000;0.1081000;0.1155000;2.375.000
GTLC;D;20131001;000000;0.1126000;0.1800000;0.1086000;0.1601000;26.235.000
GTLC;D;20131002;000000;0.1578000;0.1758000;0.1462000;0.1515000;8.339.000
GTLC;D;20131003;000000;0.1515000;0.1616000;0.1446000;0.1473000;1.367.000
GTLC;D;20131004;000000;0.1500000;0.1500000;0.1305000;0.1350000;2.256.000
GTLC;D;20131007;000000;0.1390000;0.1482000;0.1365000;0.1459000;1.314.000
GTLC;D;20131008;000000;0.1485000;0.1777000;0.1458000;0.1708000;10.008.000
GTLC;D;20131009;000000;0.1720000;0.1930000;0.1706000;0.1922000;8.576.000
GTLC;D;20131010;000000;0.1935000;0.1980000;0.1655000;0.1846000;11.278.000
GTLC;D;20131011;000000;0.1848000;0.1900000;0.1780000;0.1793000;1.413.000
GTLC;D;20131014;000000;0.1755000;0.1780000;0.1665000;0.1708000;1.141.000
GTLC;D;20131015;000000;0.1724000;0.1749000;0.1615000;0.1732000;1.594.000
GTLC;D;20131016;000000;0.1710000;0.1847000;0.1667000;0.1760000;4.674.000
GTLC;D;20131017;000000;0.1835000;0.1970000;0.1765000;0.1834000;4.010.000
GTLC;D;20131018;000000;0.1849000;0.1950000;0.1790000;0.1944000;2.595.000
GTLC;D;20131021;000000;0.1947000;0.2100000;0.1947000;0.2006000;657.000
GTLC;D;20131022;000000;0.1990000;0.2027000;0.1810000;0.1920000;1.403.000
GTLC;D;20131023;000000;0.1952000;0.1971000;0.1761000;0.1807000;5.407.000
GTLC;D;20131024;000000;0.1875000;0.1980000;0.1770000;0.1950000;2.021.000
